people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRegion' (line 330, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowDiv' (line 333, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowPara' (line 334, column 8)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRoot' (line 337, column 4)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRegion' (line 338, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowDiv' (line 341, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowPara' (line 342, column 8)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRoot' (line 345, column 4)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRegion' (line 346, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowDiv' (line 349, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowPara' (line 350, column 8)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRoot' (line 353, column 4)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRegion' (line 354, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowDiv' (line 357, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowPara' (line 358, column 8)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRoot' (line 361, column 4)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowRegion' (line 362, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowDiv' (line 365, column 6)
people/adult_astrid_graeber_01.svg: unknown SVG element 'flowPara' (line 366, column 8)
people/bach_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/backpacker_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/beach_trip_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/beethoveo_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/blacksmiti_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/camper_sleeping_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/car_ride_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/golf_drive_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/hikinh_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/police_man_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/roller_blader_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/water_fight_ganson1.svg: unknown SVG attribute 'space' (line 2, column 94)
people/water_fight__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/water_skier_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/sailing_kids.svg: unknown SVG attribute 'space' (line 2, column 94)
people/icons_lumen_design_studi_01.svg: unknown SVG attribute 'space' (line 2, column 27)
people/woman_chemist_gerald_g._01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_doctor_gerald_g._01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_fashion_01_gerald__01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_fashion_02_gerald__01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_nurse_gerald_g._01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_police_01_gerald_g_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_police_02_gerald_g_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/woman_reading_gerald_g._01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/left_hand_print_benji_pa_01.svg: unknown SVG attribute 'space' (line 5, column 0)
people/right_hand_print_benji_p_01.svg: unknown SVG attribute 'space' (line 5, column 0)
people/man_crystal_felipe_macie_01.svg: unknown SVG attribute 'space' (line 96, column 9621)
people/man_crystal_felipe_macie_01.svg: unknown SVG element 'flowRoot' (line 96, column 9621)
people/man_crystal_felipe_macie_01.svg: unknown SVG element 'flowRegion' (line 96, column 9742)
people/man_crystal_felipe_macie_01.svg: unknown SVG element 'flowPara' (line 96, column 9876)
people/man_crystal_felipe_macie_01.svg: unknown SVG element 'flowPara' (line 96, column 9929)
people/donna_incinta_architetto_01.svg: unknown SVG attribute 'space' (line 2, column 98)
people/signore_architetto_franc_01.svg: unknown SVG attribute 'space' (line 2, column 98)
people/signorina_architetto_fra_01.svg: unknown SVG attribute 'space' (line 2, column 98)
people/utente_singolo_architett_01.svg: unknown SVG attribute 'space' (line 2, column 98)
people/utenti_architetto_france_01.svg: unknown SVG attribute 'space' (line 2, column 98)
people/clothing/shoe_print_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/clothing/straw_tote_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/clothing/sunglasses_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/clothing/earring_frouke_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/clothing/hats/baseball_cap_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/clothing/hats/baseball_cap_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
people/smilies/smiley115.svg: unknown SVG attribute 'space' (line 68, column 2)
people/smilies/smiley116.svg: unknown SVG attribute 'space' (line 72, column 2)
people/smilies/crossbones_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
people/stickmen/blueman_101_02.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_102_02.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_103_02.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_104_02.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_105_02.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_106_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_107_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_108_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_109_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_110_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_201_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_202_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_203_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_204_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_205_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_206_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_207_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_208_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_209_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_210_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_211_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_212_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_301_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_302_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_303_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_304_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_305_01.svg: root element is not in any namespace (line 3, column 0)
people/stickmen/blueman_306_01.svg: root element is not in any namespace (line 3, column 0)
people/bodypart/left_foot_print_benji_pa_02.svg: unknown SVG attribute 'space' (line 4, column 0)
people/bodypart/right_foot_print_benji_p_02.svg: unknown SVG attribute 'space' (line 4, column 0)
people/bodypart/hand_dennis_rutjes_01.svg: unknown SVG attribute 'collect' (line 43, column 4)
people/bodypart/left_foot_print_benji_pa_01.svg: unknown SVG attribute 'space' (line 4, column 0)
people/bodypart/right_foot_print_benji_p_01.svg: unknown SVG attribute 'space' (line 4, column 0)
people/bodypart/left_hand_print_benji_pa_01.svg: unknown SVG attribute 'space' (line 5, column 0)
people/bodypart/right_hand_print_benji_p_01.svg: unknown SVG attribute 'space' (line 5, column 0)
people/bodypart/dente_architetto_frances_01.svg: unknown SVG attribute 'space' (line 2, column 98)
plants/cacuts_01.svg: unknown SVG attribute 'space' (line 4, column 59)
plants/cactus_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/sakura_dave_pena_01.svg: unknown SVG attribute 'space' (line 133, column 2)
plants/cayennepepperrevisited_d_01.svg: unknown SVG attribute 'space' (line 101, column 4)
plants/tulips_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/sun_flower_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/fall_coloured_leaf_geral_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/fall_coloured_leaf_geral_02.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/fall_coloured_tree_geral_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/fall_scene_in_a_circle_a_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/bouquet_of_flowers_01.svg: unknown SVG attribute 'space' (line 4, column 59)
plants/flowers/cactus_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/full_bloom_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/sakura_dave_pena_01.svg: unknown SVG attribute 'space' (line 133, column 2)
plants/flowers/geranium_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/tulips_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/sun_flower_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/flowers/mirjam_meijer_mirjam_mei_01.svg: unknown SVG attribute 'space' (line 612, column 4)
plants/trees/tree_whit_fruits_01.svg: unknown SVG attribute 'space' (line 4, column 163)
plants/trees/fall_coloured_leaf_geral_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/trees/fall_coloured_leaf_geral_02.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/trees/fall_coloured_tree_geral_01.svg: unknown SVG attribute 'space' (line 2, column 94)
plants/trees/fall_scene_in_a_circle_a_01.svg: unknown SVG attribute 'space' (line 2, column 94)
README.txt: syntax error (line 1, column 0)
recreation/nitrox_scuba_tank_01.svg: unknown SVG attribute 'boot' (line 74, column 4)
recreation/nitrox_scuba_tank_01.svg: unknown SVG attribute 'space' (line 79, column 4)
recreation/nitrox_scuba_tank_01.svg: unknown SVG attribute 'space' (line 82, column 4)
recreation/scuba_tank_01.svg: unknown SVG attribute 'boot' (line 72, column 4)
recreation/shi_ken_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/games/8ball_form_jarno_vasama.svg: 'a' element has no 'xlink:href' attribute (line 81, column 4)
recreation/games/chess/chesspieces-bishop.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/games/chess/chesspieces-king.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/games/chess/chesspieces-knight.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/games/chess/chesspieces-pawn.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/games/chess/chesspieces-queen.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/games/chess/chesspieces-rook.svg: unknown SVG attribute 'space' (line 2, column 102)
recreation/holiday/rainbow_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/beach_trip_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/canada_umbrella_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/car_ride_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/fireworks_ganson1.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/fireworks_ganson2.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/fireworks_ganson3.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/fireworks__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/footprints_in_sand_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/sailing_sunset.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/holiday/christmas/fatherchristmas_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/holiday/valentines/heart_roberto_u._01.svg: unknown SVG attribute 'space' (line 68, column 4)
recreation/music/gramophone.svg: unknown SVG attribute 'space' (line 102, column 2)
recreation/music/gramophone.svg: unknown SVG attribute 'space' (line 105, column 2)
recreation/music/treble_clef_01.svg: root element is not in any namespace (line 2, column 0)
recreation/music/boombox_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/djambf_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/cello_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/guitar_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/maracas_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/handel_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/harp1_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/flute_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/oboe_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/harp2_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/harp3_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/violin_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/xylophone_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_straight_mute_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/bach_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/beethoveo_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/french_horn_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/piano_theory__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/tenor_trombone_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/tpt_cubf_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_b_flat_colour_ganso.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_b_flat__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_harmon_mute__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_herald__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_pocket_colour_ganso.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/trumpet_pocket__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/violin_colour_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/piano_geraint_luff_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/music/piano_theory_ganson1.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/music/microphone_stand_gerald__01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/couronne_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/party/rainbow_linda_kim_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone2_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone3_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt2_bw.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt1_bw.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt1.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt4_bw.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone4_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone4_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone1_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt4.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt_2.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt3_bw.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_alt3.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_soft_bw.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_soft_chocolate.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone_soft_vanilla.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone1_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone2_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/cone3_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/pink_cake_gabrielle_now_r.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/candied_apples_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/fireworks_ganson1.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/fireworks_ganson2.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/fireworks_ganson3.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/party/fireworks__ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/flaming_soccer_ball_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/sports/tennis_racket_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/sports/nunchaku_sergio_luiz_ara_01.svg: unknown SVG attribute 'space' (line 83, column 4)
recreation/sports/backpacker_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_bat_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_bat_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_cap_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_cap_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_glove_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/baseball_glove_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/basebalm_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/golf_drive_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/hikinh_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/roller_blader_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/soccer_ball_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/water_skier_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/8ball_form_jarno_vasama.svg: 'a' element has no 'xlink:href' attribute (line 81, column 4)
recreation/sports/golf_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/football_helmet_gerald_g_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/sports/karate_kick_frouke_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/beach_ball_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/toys/flaming_soccer_ball_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/toys/wagon_01.svg: unknown SVG attribute 'space' (line 4, column 59)
recreation/toys/robot_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/rubber_duck2_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/rubber_duck1_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/baseball_bw_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/basebalm_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/rubber_ducks_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/soccer_ball_ganson.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/simple_teddy_bear_gerald_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/simple_teddy_bear_with__01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/stylized_teddy_bear_gera_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/stylized_teddy_bear_wit_01.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/toys/stylized_teddy_bear_wit_02.svg: unknown SVG attribute 'space' (line 2, column 94)
recreation/art/airbrush_alejandro_tejad_.svg: unknown SVG attribute 'space' (line 2, column 94)
shapes/collection_of_passport__01.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/deer_matt_todd_01.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/fancy_red_button_matt_to_01.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/shield_matt_todd_01.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/shield_matt_todd_02.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/left_foot_print_benji_pa_02.svg: unknown SVG attribute 'space' (line 4, column 0)
shapes/right_foot_print_benji_p_02.svg: unknown SVG attribute 'space' (line 4, column 0)
shapes/forbici_e_pettine_sci_.svg: unknown SVG attribute 'space' (line 2, column 94)
shapes/arrows/arrow1-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow1-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow1-3.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow1-4.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-1-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-1-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-2-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-2-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-3-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-3-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-4-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow2-4-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-1-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-1-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-2-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-2-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-3-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-3-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-4-1.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/arrow3-4-2.svg: unknown SVG attribute 'space' (line 2, column 102)
shapes/arrows/tasto_3_architetto_franc_01.svg: unknown SVG attribute 'space' (line 2, column 98)
shapes/arrows/tasto_4_architetto_franc_01.svg: unknown SVG attribute 'space' (line 2, column 98)
shapes/arrows/tasto_5_architetto_franc_01.svg: unknown SVG attribute 'space' (line 2, column 98)
shapes/arrows/tasto_6_architetto_franc_01.svg: unknown SVG attribute 'space' (line 2, column 98)
shapes/jigsaw/puzzle_architetto_france_01.svg: unknown SVG attribute 'space' (line 2, column 98)
shapes/stars/estrella_01.svg: unknown SVG attribute 'space' (line 65, column 2)
shapes/stars/star_05pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_07pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_07pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_08pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_09pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_09pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_10pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_11pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_11pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_11pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_11pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_12pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_13pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_13pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_13pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_13pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_13pt06step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_14pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_14pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_15pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_15pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_15pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_16pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_16pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_16pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt06step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_17pt08step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_18pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_18pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt06step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt08step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_19pt09step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_20pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_20pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_20pt09step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_21pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_21pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_21pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_21pt08step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_21pt10step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_22pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_22pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_22pt07step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_22pt09step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_23pt02step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_23pt03step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_23pt04step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_23pt05step.svg: root element is not in any namespace (line 2, column 0)
shapes/stars/star_23pt06step.svg: root element is not in any namespace (line 2, column 0)
